time,symbol,bid,ask,last,volume
2025-01-07T01:20:00+00:00,XAUUSD,2609.8199999999997,2609.9399999999996,2609.8199999999997,1
2025-01-07T01:25:00+00:00,XAUUSD,2609.85,2609.97,2609.85,1
2025-01-07T01:30:00+00:00,XAUUSD,2608.48,2608.6,2608.48,1
2025-01-07T01:35:00+00:00,XAUUSD,2608.51,2608.63,2608.51,1
2025-01-07T01:40:00+00:00,XAUUSD,2609.9399999999996,2610.0599999999995,2609.9399999999996,1
2025-01-07T01:45:00+00:00,XAUUSD,2609.97,2610.0899999999997,2609.97,1
2025-01-07T01:50:00+00:00,XAUUSD,2608.6000000000004,2608.7200000000003,2608.6000000000004,1
2025-01-07T01:55:00+00:00,XAUUSD,2608.63,2608.75,2608.63,1
2025-01-07T02:00:00+00:00,XAUUSD,2610.06,2610.18,2610.06,1
2025-01-07T02:05:00+00:00,XAUUSD,2610.0899999999997,2610.2099999999996,2610.0899999999997,1
2025-01-07T02:10:00+00:00,XAUUSD,2608.7200000000003,2608.84,2608.7200000000003,1
2025-01-07T02:15:00+00:00,XAUUSD,2608.75,2608.87,2608.75,1
2025-01-07T02:20:00+00:00,XAUUSD,2610.18,2610.2999999999997,2610.18,1
2025-01-07T02:25:00+00:00,XAUUSD,2610.21,2610.33,2610.21,1
2025-01-07T02:30:00+00:00,XAUUSD,2608.84,2608.96,2608.84,1
2025-01-07T02:35:00+00:00,XAUUSD,2608.8700000000003,2608.9900000000002,2608.8700000000003,1
2025-01-07T02:40:00+00:00,XAUUSD,2610.2999999999997,2610.4199999999996,2610.2999999999997,1
2025-01-07T02:45:00+00:00,XAUUSD,2610.33,2610.45,2610.33,1
2025-01-07T02:50:00+00:00,XAUUSD,2608.96,2609.08,2608.96,1
2025-01-07T02:55:00+00:00,XAUUSD,2608.9900000000002,2609.11,2608.9900000000002,1
2025-01-07T03:00:00+00:00,XAUUSD,2610.4199999999996,2610.5399999999995,2610.4199999999996,1
2025-01-07T03:05:00+00:00,XAUUSD,2610.45,2610.5699999999997,2610.45,1
2025-01-07T03:10:00+00:00,XAUUSD,2609.0800000000004,2609.2000000000003,2609.0800000000004,1
2025-01-07T03:15:00+00:00,XAUUSD,2609.11,2609.23,2609.11,1
2025-01-07T03:20:00+00:00,XAUUSD,2610.54,2610.66,2610.54,1
2025-01-07T03:25:00+00:00,XAUUSD,2610.5699999999997,2610.6899999999996,2610.5699999999997,1
2025-01-07T03:30:00+00:00,XAUUSD,2609.2000000000003,2609.32,2609.2000000000003,1
2025-01-07T03:35:00+00:00,XAUUSD,2609.23,2609.35,2609.23,1
2025-01-07T03:40:00+00:00,XAUUSD,2610.66,2610.7799999999997,2610.66,1
2025-01-07T03:45:00+00:00,XAUUSD,2610.6899999999996,2610.8099999999995,2610.6899999999996,1
2025-01-07T03:50:00+00:00,XAUUSD,2609.32,2609.44,2609.32,1
2025-01-07T03:55:00+00:00,XAUUSD,2609.3500000000004,2609.4700000000003,2609.3500000000004,1
2025-01-07T04:00:00+00:00,XAUUSD,2610.7799999999997,2610.8999999999996,2610.7799999999997,1
2025-01-07T04:05:00+00:00,XAUUSD,2610.81,2610.93,2610.81,1
2025-01-07T04:10:00+00:00,XAUUSD,2609.44,2609.56,2609.44,1
2025-01-07T04:15:00+00:00,XAUUSD,2609.4700000000003,2609.59,2609.4700000000003,1
2025-01-07T04:20:00+00:00,XAUUSD,2610.8999999999996,2611.0199999999995,2610.8999999999996,1
2025-01-07T04:25:00+00:00,XAUUSD,2610.93,2611.0499999999997,2610.93,1
2025-01-07T04:30:00+00:00,XAUUSD,2609.5600000000004,2609.6800000000003,2609.5600000000004,1
2025-01-07T04:35:00+00:00,XAUUSD,2609.59,2609.71,2609.59,1
2025-01-07T04:40:00+00:00,XAUUSD,2611.02,2611.14,2611.02,1
2025-01-07T04:45:00+00:00,XAUUSD,2611.0499999999997,2611.1699999999996,2611.0499999999997,1
2025-01-07T04:50:00+00:00,XAUUSD,2609.6800000000003,2609.8,2609.6800000000003,1
2025-01-07T04:55:00+00:00,XAUUSD,2609.71,2609.83,2609.71,1
2025-01-07T05:00:00+00:00,XAUUSD,2611.14,2611.2599999999998,2611.14,1
2025-01-07T05:05:00+00:00,XAUUSD,2611.1699999999996,2611.2899999999995,2611.1699999999996,1
2025-01-07T05:10:00+00:00,XAUUSD,2609.8,2609.92,2609.8,1
2025-01-07T05:15:00+00:00,XAUUSD,2609.8300000000004,2609.9500000000003,2609.8300000000004,1
2025-01-07T05:20:00+00:00,XAUUSD,2611.2599999999998,2611.3799999999997,2611.2599999999998,1
2025-01-07T05:25:00+00:00,XAUUSD,2611.29,2611.41,2611.29,1
2025-01-07T05:30:00+00:00,XAUUSD,2609.92,2610.04,2609.92,1
2025-01-07T05:35:00+00:00,XAUUSD,2609.9500000000003,2610.07,2609.9500000000003,1
2025-01-07T05:40:00+00:00,XAUUSD,2611.3799999999997,2611.4999999999995,2611.3799999999997,1
2025-01-07T05:45:00+00:00,XAUUSD,2611.41,2611.5299999999997,2611.41,1
2025-01-07T05:50:00+00:00,XAUUSD,2610.04,2610.16,2610.04,1
2025-01-07T05:55:00+00:00,XAUUSD,2610.07,2610.19,2610.07,1
2025-01-07T06:00:00+00:00,XAUUSD,2611.5,2611.62,2611.5,1
2025-01-07T06:05:00+00:00,XAUUSD,2611.5299999999997,2611.6499999999996,2611.5299999999997,1
2025-01-07T06:10:00+00:00,XAUUSD,2610.1600000000003,2610.28,2610.1600000000003,1
2025-01-07T06:15:00+00:00,XAUUSD,2610.19,2610.31,2610.19,1
2025-01-07T06:20:00+00:00,XAUUSD,2611.62,2611.74,2611.62,1
2025-01-07T06:25:00+00:00,XAUUSD,2611.6499999999996,2611.7699999999995,2611.6499999999996,1
2025-01-07T06:30:00+00:00,XAUUSD,2610.28,2610.4,2610.28,1
2025-01-07T06:35:00+00:00,XAUUSD,2610.3100000000004,2610.4300000000003,2610.3100000000004,1
2025-01-07T06:40:00+00:00,XAUUSD,2611.74,2611.8599999999997,2611.74,1
2025-01-07T06:45:00+00:00,XAUUSD,2611.77,2611.89,2611.77,1
2025-01-07T06:50:00+00:00,XAUUSD,2610.4,2610.52,2610.4,1
2025-01-07T06:55:00+00:00,XAUUSD,2610.4300000000003,2610.55,2610.4300000000003,1
2025-01-07T07:00:00+00:00,XAUUSD,2611.8599999999997,2611.9799999999996,2611.8599999999997,1
2025-01-07T07:05:00+00:00,XAUUSD,2611.89,2612.0099999999998,2611.89,1
2025-01-07T07:10:00+00:00,XAUUSD,2610.52,2610.64,2610.52,1
2025-01-07T07:15:00+00:00,XAUUSD,2610.55,2610.67,2610.55,1
2025-01-07T07:20:00+00:00,XAUUSD,2611.98,2612.1,2611.98,1
2025-01-07T07:25:00+00:00,XAUUSD,2612.0099999999998,2612.1299999999997,2612.0099999999998,1
2025-01-07T07:30:00+00:00,XAUUSD,2610.6400000000003,2610.76,2610.6400000000003,1
2025-01-07T07:35:00+00:00,XAUUSD,2610.67,2610.79,2610.67,1
2025-01-07T07:40:00+00:00,XAUUSD,2612.1,2612.22,2612.1,1
2025-01-07T07:45:00+00:00,XAUUSD,2612.1299999999997,2612.2499999999995,2612.1299999999997,1
2025-01-07T07:50:00+00:00,XAUUSD,2610.76,2610.88,2610.76,1
2025-01-07T07:55:00+00:00,XAUUSD,2610.79,2610.91,2610.79,1
2025-01-07T08:00:00+00:00,XAUUSD,2612.22,2612.3399999999997,2612.22,1
2025-01-07T08:05:00+00:00,XAUUSD,2612.25,2612.37,2612.25,1
2025-01-07T08:10:00+00:00,XAUUSD,2610.88,2611.0,2610.88,1
2025-01-07T08:15:00+00:00,XAUUSD,2610.9100000000003,2611.03,2610.9100000000003,1
2025-01-07T08:20:00+00:00,XAUUSD,2612.3399999999997,2612.4599999999996,2612.3399999999997,1
2025-01-07T08:25:00+00:00,XAUUSD,2612.37,2612.49,2612.37,1
2025-01-07T08:30:00+00:00,XAUUSD,2611.0,2611.12,2611.0,1
2025-01-07T08:35:00+00:00,XAUUSD,2611.03,2611.15,2611.03,1
2025-01-07T08:40:00+00:00,XAUUSD,2612.46,2612.58,2612.46,1
2025-01-07T08:45:00+00:00,XAUUSD,2612.49,2612.6099999999997,2612.49,1
2025-01-07T08:50:00+00:00,XAUUSD,2611.1200000000003,2611.2400000000002,2611.1200000000003,1
2025-01-07T08:55:00+00:00,XAUUSD,2611.15,2611.27,2611.15,1
2025-01-07T09:00:00+00:00,XAUUSD,2612.58,2612.7,2612.58,1
2025-01-07T09:05:00+00:00,XAUUSD,2612.6099999999997,2612.7299999999996,2612.6099999999997,1
2025-01-07T09:10:00+00:00,XAUUSD,2611.2400000000002,2611.36,2611.2400000000002,1
2025-01-07T09:15:00+00:00,XAUUSD,2611.27,2611.39,2611.27,1
2025-01-07T09:20:00+00:00,XAUUSD,2612.7,2612.8199999999997,2612.7,1
2025-01-07T09:25:00+00:00,XAUUSD,2612.73,2612.85,2612.73,1
2025-01-07T09:30:00+00:00,XAUUSD,2611.36,2611.48,2611.36,1
2025-01-07T09:35:00+00:00,XAUUSD,2611.3900000000003,2611.51,2611.3900000000003,1
2025-01-07T09:40:00+00:00,XAUUSD,2612.8199999999997,2612.9399999999996,2612.8199999999997,1
2025-01-07T09:45:00+00:00,XAUUSD,2612.85,2612.97,2612.85,1
2025-01-07T09:50:00+00:00,XAUUSD,2611.48,2611.6,2611.48,1
2025-01-07T09:55:00+00:00,XAUUSD,2611.51,2611.63,2611.51,1
2025-01-07T10:00:00+00:00,XAUUSD,2612.9399999999996,2613.0599999999995,2612.9399999999996,1
2025-01-07T10:05:00+00:00,XAUUSD,2612.97,2613.0899999999997,2612.97,1
2025-01-07T10:10:00+00:00,XAUUSD,2611.6000000000004,2611.7200000000003,2611.6000000000004,1
2025-01-07T10:15:00+00:00,XAUUSD,2611.63,2611.75,2611.63,1
2025-01-07T10:20:00+00:00,XAUUSD,2613.06,2613.18,2613.06,1
2025-01-07T10:25:00+00:00,XAUUSD,2613.0899999999997,2613.2099999999996,2613.0899999999997,1
2025-01-07T10:30:00+00:00,XAUUSD,2611.7200000000003,2611.84,2611.7200000000003,1
2025-01-07T10:35:00+00:00,XAUUSD,2611.75,2611.87,2611.75,1
2025-01-07T10:40:00+00:00,XAUUSD,2613.18,2613.2999999999997,2613.18,1
2025-01-07T10:45:00+00:00,XAUUSD,2613.21,2613.33,2613.21,1
2025-01-07T10:50:00+00:00,XAUUSD,2611.84,2611.96,2611.84,1
2025-01-07T10:55:00+00:00,XAUUSD,2611.8700000000003,2611.9900000000002,2611.8700000000003,1
2025-01-07T11:00:00+00:00,XAUUSD,2613.2999999999997,2613.4199999999996,2613.2999999999997,1
2025-01-07T11:05:00+00:00,XAUUSD,2613.33,2613.45,2613.33,1
2025-01-07T11:10:00+00:00,XAUUSD,2611.96,2612.08,2611.96,1
2025-01-07T11:15:00+00:00,XAUUSD,2611.9900000000002,2612.11,2611.9900000000002,1
2025-01-07T11:20:00+00:00,XAUUSD,2613.4199999999996,2613.5399999999995,2613.4199999999996,1
2025-01-07T11:25:00+00:00,XAUUSD,2613.45,2613.5699999999997,2613.45,1
2025-01-07T11:30:00+00:00,XAUUSD,2612.0800000000004,2612.2000000000003,2612.0800000000004,1
2025-01-07T11:35:00+00:00,XAUUSD,2612.11,2612.23,2612.11,1
2025-01-07T11:40:00+00:00,XAUUSD,2613.54,2613.66,2613.54,1
2025-01-07T11:45:00+00:00,XAUUSD,2613.5699999999997,2613.6899999999996,2613.5699999999997,1
2025-01-07T11:50:00+00:00,XAUUSD,2612.2000000000003,2612.32,2612.2000000000003,1
2025-01-07T11:55:00+00:00,XAUUSD,2612.23,2612.35,2612.23,1
2025-01-07T12:00:00+00:00,XAUUSD,2613.66,2613.7799999999997,2613.66,1
2025-01-07T12:05:00+00:00,XAUUSD,2613.6899999999996,2613.8099999999995,2613.6899999999996,1
2025-01-07T12:10:00+00:00,XAUUSD,2612.32,2612.44,2612.32,1
2025-01-07T12:15:00+00:00,XAUUSD,2612.3500000000004,2612.4700000000003,2612.3500000000004,1
2025-01-07T12:20:00+00:00,XAUUSD,2613.7799999999997,2613.8999999999996,2613.7799999999997,1
2025-01-07T12:25:00+00:00,XAUUSD,2613.81,2613.93,2613.81,1
2025-01-07T12:30:00+00:00,XAUUSD,2612.44,2612.56,2612.44,1
2025-01-07T12:35:00+00:00,XAUUSD,2612.4700000000003,2612.59,2612.4700000000003,1
2025-01-07T12:40:00+00:00,XAUUSD,2613.8999999999996,2614.0199999999995,2613.8999999999996,1
2025-01-07T12:45:00+00:00,XAUUSD,2613.93,2614.0499999999997,2613.93,1
2025-01-07T12:50:00+00:00,XAUUSD,2612.5600000000004,2612.6800000000003,2612.5600000000004,1
2025-01-07T12:55:00+00:00,XAUUSD,2612.59,2612.71,2612.59,1
2025-01-07T13:00:00+00:00,XAUUSD,2614.02,2614.14,2614.02,1
2025-01-07T13:05:00+00:00,XAUUSD,2614.0499999999997,2614.1699999999996,2614.0499999999997,1
2025-01-07T13:10:00+00:00,XAUUSD,2612.6800000000003,2612.8,2612.6800000000003,1
2025-01-07T13:15:00+00:00,XAUUSD,2612.71,2612.83,2612.71,1
2025-01-07T13:20:00+00:00,XAUUSD,2614.14,2614.2599999999998,2614.14,1
2025-01-07T13:25:00+00:00,XAUUSD,2614.1699999999996,2614.2899999999995,2614.1699999999996,1
2025-01-07T13:30:00+00:00,XAUUSD,2612.8,2612.92,2612.8,1
2025-01-07T13:35:00+00:00,XAUUSD,2612.8300000000004,2612.9500000000003,2612.8300000000004,1
2025-01-07T13:40:00+00:00,XAUUSD,2614.2599999999998,2614.3799999999997,2614.2599999999998,1
2025-01-07T13:45:00+00:00,XAUUSD,2614.29,2614.41,2614.29,1
2025-01-07T13:50:00+00:00,XAUUSD,2612.92,2613.04,2612.92,1
2025-01-07T13:55:00+00:00,XAUUSD,2612.9500000000003,2613.07,2612.9500000000003,1
2025-01-07T14:00:00+00:00,XAUUSD,2614.3799999999997,2614.4999999999995,2614.3799999999997,1
2025-01-07T14:05:00+00:00,XAUUSD,2614.41,2614.5299999999997,2614.41,1
2025-01-07T14:10:00+00:00,XAUUSD,2613.04,2613.16,2613.04,1
2025-01-07T14:15:00+00:00,XAUUSD,2613.07,2613.19,2613.07,1
2025-01-07T14:20:00+00:00,XAUUSD,2614.5,2614.62,2614.5,1
2025-01-07T14:25:00+00:00,XAUUSD,2614.5299999999997,2614.6499999999996,2614.5299999999997,1
2025-01-07T14:30:00+00:00,XAUUSD,2613.1600000000003,2613.28,2613.1600000000003,1
2025-01-07T14:35:00+00:00,XAUUSD,2613.19,2613.31,2613.19,1
2025-01-07T14:40:00+00:00,XAUUSD,2614.62,2614.74,2614.62,1
2025-01-07T14:45:00+00:00,XAUUSD,2614.6499999999996,2614.7699999999995,2614.6499999999996,1
2025-01-07T14:50:00+00:00,XAUUSD,2613.28,2613.4,2613.28,1
2025-01-07T14:55:00+00:00,XAUUSD,2613.3100000000004,2613.4300000000003,2613.3100000000004,1
2025-01-07T15:00:00+00:00,XAUUSD,2614.74,2614.8599999999997,2614.74,1
2025-01-07T15:05:00+00:00,XAUUSD,2614.77,2614.89,2614.77,1
2025-01-07T15:10:00+00:00,XAUUSD,2613.4,2613.52,2613.4,1
2025-01-07T15:15:00+00:00,XAUUSD,2613.4300000000003,2613.55,2613.4300000000003,1
2025-01-07T15:20:00+00:00,XAUUSD,2614.8599999999997,2614.9799999999996,2614.8599999999997,1
2025-01-07T15:25:00+00:00,XAUUSD,2614.89,2615.0099999999998,2614.89,1
2025-01-07T15:30:00+00:00,XAUUSD,2613.52,2613.64,2613.52,1
2025-01-07T15:35:00+00:00,XAUUSD,2613.55,2613.67,2613.55,1
2025-01-07T15:40:00+00:00,XAUUSD,2614.98,2615.1,2614.98,1
2025-01-07T15:45:00+00:00,XAUUSD,2615.0099999999998,2615.1299999999997,2615.0099999999998,1
2025-01-07T15:50:00+00:00,XAUUSD,2613.6400000000003,2613.76,2613.6400000000003,1
2025-01-07T15:55:00+00:00,XAUUSD,2613.67,2613.79,2613.67,1
2025-01-07T16:00:00+00:00,XAUUSD,2615.1,2615.22,2615.1,1
2025-01-07T16:05:00+00:00,XAUUSD,2615.1299999999997,2615.2499999999995,2615.1299999999997,1
2025-01-07T16:10:00+00:00,XAUUSD,2613.76,2613.88,2613.76,1
2025-01-07T16:15:00+00:00,XAUUSD,2613.79,2613.91,2613.79,1
2025-01-07T16:20:00+00:00,XAUUSD,2615.22,2615.3399999999997,2615.22,1
2025-01-07T16:25:00+00:00,XAUUSD,2615.25,2615.37,2615.25,1
2025-01-07T16:30:00+00:00,XAUUSD,2613.88,2614.0,2613.88,1
2025-01-07T16:35:00+00:00,XAUUSD,2613.9100000000003,2614.03,2613.9100000000003,1
2025-01-07T16:40:00+00:00,XAUUSD,2615.3399999999997,2615.4599999999996,2615.3399999999997,1
2025-01-07T16:45:00+00:00,XAUUSD,2615.37,2615.49,2615.37,1
2025-01-07T16:50:00+00:00,XAUUSD,2614.0,2614.12,2614.0,1
2025-01-07T16:55:00+00:00,XAUUSD,2614.03,2614.15,2614.03,1
2025-01-07T17:00:00+00:00,XAUUSD,2615.46,2615.58,2615.46,1
2025-01-07T17:05:00+00:00,XAUUSD,2615.49,2615.6099999999997,2615.49,1
2025-01-07T17:10:00+00:00,XAUUSD,2614.1200000000003,2614.2400000000002,2614.1200000000003,1
2025-01-07T17:15:00+00:00,XAUUSD,2614.15,2614.27,2614.15,1
2025-01-07T17:20:00+00:00,XAUUSD,2615.58,2615.7,2615.58,1
2025-01-07T17:25:00+00:00,XAUUSD,2615.6099999999997,2615.7299999999996,2615.6099999999997,1
2025-01-07T17:30:00+00:00,XAUUSD,2614.2400000000002,2614.36,2614.2400000000002,1
2025-01-07T17:35:00+00:00,XAUUSD,2614.27,2614.39,2614.27,1
2025-01-07T17:40:00+00:00,XAUUSD,2615.7,2615.8199999999997,2615.7,1
2025-01-07T17:45:00+00:00,XAUUSD,2615.73,2615.85,2615.73,1
2025-01-07T17:50:00+00:00,XAUUSD,2614.36,2614.48,2614.36,1
2025-01-07T17:55:00+00:00,XAUUSD,2614.3900000000003,2614.51,2614.3900000000003,1
2025-01-07T18:00:00+00:00,XAUUSD,2615.8199999999997,2615.9399999999996,2615.8199999999997,1
2025-01-07T18:05:00+00:00,XAUUSD,2615.85,2615.97,2615.85,1
2025-01-07T18:10:00+00:00,XAUUSD,2614.48,2614.6,2614.48,1
2025-01-07T18:15:00+00:00,XAUUSD,2614.51,2614.63,2614.51,1
2025-01-07T18:20:00+00:00,XAUUSD,2615.9399999999996,2616.0599999999995,2615.9399999999996,1
2025-01-07T18:25:00+00:00,XAUUSD,2615.97,2616.0899999999997,2615.97,1
2025-01-07T18:30:00+00:00,XAUUSD,2614.6000000000004,2614.7200000000003,2614.6000000000004,1
2025-01-07T18:35:00+00:00,XAUUSD,2614.63,2614.75,2614.63,1
2025-01-07T18:40:00+00:00,XAUUSD,2616.06,2616.18,2616.06,1
2025-01-07T18:45:00+00:00,XAUUSD,2616.0899999999997,2616.2099999999996,2616.0899999999997,1
2025-01-07T18:50:00+00:00,XAUUSD,2614.7200000000003,2614.84,2614.7200000000003,1
2025-01-07T18:55:00+00:00,XAUUSD,2614.75,2614.87,2614.75,1
2025-01-07T19:00:00+00:00,XAUUSD,2616.18,2616.2999999999997,2616.18,1
2025-01-07T19:05:00+00:00,XAUUSD,2616.21,2616.33,2616.21,1
2025-01-07T19:10:00+00:00,XAUUSD,2614.84,2614.96,2614.84,1
2025-01-07T19:15:00+00:00,XAUUSD,2614.8700000000003,2614.9900000000002,2614.8700000000003,1
2025-01-07T19:20:00+00:00,XAUUSD,2616.2999999999997,2616.4199999999996,2616.2999999999997,1
2025-01-07T19:25:00+00:00,XAUUSD,2616.33,2616.45,2616.33,1
2025-01-07T19:30:00+00:00,XAUUSD,2614.96,2615.08,2614.96,1
2025-01-07T19:35:00+00:00,XAUUSD,2614.9900000000002,2615.11,2614.9900000000002,1
2025-01-07T19:40:00+00:00,XAUUSD,2616.4199999999996,2616.5399999999995,2616.4199999999996,1
2025-01-07T19:45:00+00:00,XAUUSD,2616.45,2616.5699999999997,2616.45,1
2025-01-07T19:50:00+00:00,XAUUSD,2615.0800000000004,2615.2000000000003,2615.0800000000004,1
2025-01-07T19:55:00+00:00,XAUUSD,2615.11,2615.23,2615.11,1
2025-01-07T20:00:00+00:00,XAUUSD,2616.54,2616.66,2616.54,1
2025-01-07T20:05:00+00:00,XAUUSD,2616.5699999999997,2616.6899999999996,2616.5699999999997,1
2025-01-07T20:10:00+00:00,XAUUSD,2615.2000000000003,2615.32,2615.2000000000003,1
2025-01-07T20:15:00+00:00,XAUUSD,2615.23,2615.35,2615.23,1
2025-01-07T20:20:00+00:00,XAUUSD,2616.66,2616.7799999999997,2616.66,1
2025-01-07T20:25:00+00:00,XAUUSD,2616.6899999999996,2616.8099999999995,2616.6899999999996,1
2025-01-07T20:30:00+00:00,XAUUSD,2615.32,2615.44,2615.32,1
2025-01-07T20:35:00+00:00,XAUUSD,2615.3500000000004,2615.4700000000003,2615.3500000000004,1
2025-01-07T20:40:00+00:00,XAUUSD,2616.7799999999997,2616.8999999999996,2616.7799999999997,1
2025-01-07T20:45:00+00:00,XAUUSD,2616.81,2616.93,2616.81,1
2025-01-07T20:50:00+00:00,XAUUSD,2615.44,2615.56,2615.44,1
2025-01-07T20:55:00+00:00,XAUUSD,2615.4700000000003,2615.59,2615.4700000000003,1
2025-01-07T21:00:00+00:00,XAUUSD,2616.8999999999996,2617.0199999999995,2616.8999999999996,1
2025-01-07T21:05:00+00:00,XAUUSD,2616.93,2617.0499999999997,2616.93,1
2025-01-07T21:10:00+00:00,XAUUSD,2615.5600000000004,2615.6800000000003,2615.5600000000004,1
2025-01-07T21:15:00+00:00,XAUUSD,2615.59,2615.71,2615.59,1
2025-01-07T21:20:00+00:00,XAUUSD,2617.02,2617.14,2617.02,1
2025-01-07T21:25:00+00:00,XAUUSD,2617.0499999999997,2617.1699999999996,2617.0499999999997,1
2025-01-07T21:30:00+00:00,XAUUSD,2615.6800000000003,2615.8,2615.6800000000003,1
2025-01-07T21:35:00+00:00,XAUUSD,2615.71,2615.83,2615.71,1
2025-01-07T21:40:00+00:00,XAUUSD,2617.14,2617.2599999999998,2617.14,1
2025-01-07T21:45:00+00:00,XAUUSD,2617.1699999999996,2617.2899999999995,2617.1699999999996,1
2025-01-07T21:50:00+00:00,XAUUSD,2615.8,2615.92,2615.8,1
2025-01-07T21:55:00+00:00,XAUUSD,2615.8300000000004,2615.9500000000003,2615.8300000000004,1
2025-01-07T22:00:00+00:00,XAUUSD,2617.2599999999998,2617.3799999999997,2617.2599999999998,1
2025-01-07T22:05:00+00:00,XAUUSD,2617.29,2617.41,2617.29,1
2025-01-07T22:10:00+00:00,XAUUSD,2615.92,2616.04,2615.92,1
2025-01-07T22:15:00+00:00,XAUUSD,2615.9500000000003,2616.07,2615.9500000000003,1
2025-01-07T22:20:00+00:00,XAUUSD,2617.3799999999997,2617.4999999999995,2617.3799999999997,1
2025-01-07T22:25:00+00:00,XAUUSD,2617.41,2617.5299999999997,2617.41,1
2025-01-07T22:30:00+00:00,XAUUSD,2616.04,2616.16,2616.04,1
2025-01-07T22:35:00+00:00,XAUUSD,2616.07,2616.19,2616.07,1
2025-01-07T22:40:00+00:00,XAUUSD,2617.5,2617.62,2617.5,1
2025-01-07T22:45:00+00:00,XAUUSD,2617.5299999999997,2617.6499999999996,2617.5299999999997,1
2025-01-07T22:50:00+00:00,XAUUSD,2616.1600000000003,2616.28,2616.1600000000003,1
2025-01-07T22:55:00+00:00,XAUUSD,2616.19,2616.31,2616.19,1
2025-01-07T23:00:00+00:00,XAUUSD,2617.62,2617.74,2617.62,1
2025-01-07T23:05:00+00:00,XAUUSD,2617.6499999999996,2617.7699999999995,2617.6499999999996,1
2025-01-07T23:10:00+00:00,XAUUSD,2616.28,2616.4,2616.28,1
2025-01-07T23:15:00+00:00,XAUUSD,2616.3100000000004,2616.4300000000003,2616.3100000000004,1
2025-01-07T23:20:00+00:00,XAUUSD,2617.74,2617.8599999999997,2617.74,1
2025-01-07T23:25:00+00:00,XAUUSD,2617.77,2617.89,2617.77,1
2025-01-07T23:30:00+00:00,XAUUSD,2616.4,2616.52,2616.4,1
2025-01-07T23:35:00+00:00,XAUUSD,2616.4300000000003,2616.55,2616.4300000000003,1
2025-01-07T23:40:00+00:00,XAUUSD,2617.8599999999997,2617.9799999999996,2617.8599999999997,1
2025-01-07T23:45:00+00:00,XAUUSD,2617.89,2618.0099999999998,2617.89,1
2025-01-07T23:50:00+00:00,XAUUSD,2616.52,2616.64,2616.52,1
2025-01-07T23:55:00+00:00,XAUUSD,2616.55,2616.67,2616.55,1
2025-01-08T00:00:00+00:00,XAUUSD,2617.98,2618.1,2617.98,1
2025-01-08T00:05:00+00:00,XAUUSD,2618.0099999999998,2618.1299999999997,2618.0099999999998,1
2025-01-08T00:10:00+00:00,XAUUSD,2616.6400000000003,2616.76,2616.6400000000003,1
2025-01-08T00:15:00+00:00,XAUUSD,2616.67,2616.79,2616.67,1
2025-01-08T00:20:00+00:00,XAUUSD,2618.1,2618.22,2618.1,1
2025-01-08T00:25:00+00:00,XAUUSD,2618.1299999999997,2618.2499999999995,2618.1299999999997,1
2025-01-08T00:30:00+00:00,XAUUSD,2616.76,2616.88,2616.76,1
2025-01-08T00:35:00+00:00,XAUUSD,2616.79,2616.91,2616.79,1
2025-01-08T00:40:00+00:00,XAUUSD,2618.22,2618.3399999999997,2618.22,1
2025-01-08T00:45:00+00:00,XAUUSD,2618.25,2618.37,2618.25,1
2025-01-08T00:50:00+00:00,XAUUSD,2616.88,2617.0,2616.88,1
2025-01-08T00:55:00+00:00,XAUUSD,2616.9100000000003,2617.03,2616.9100000000003,1
2025-01-08T01:00:00+00:00,XAUUSD,2618.3399999999997,2618.4599999999996,2618.3399999999997,1
2025-01-08T01:05:00+00:00,XAUUSD,2618.37,2618.49,2618.37,1
2025-01-08T01:10:00+00:00,XAUUSD,2617.0,2617.12,2617.0,1
2025-01-08T01:15:00+00:00,XAUUSD,2617.03,2617.15,2617.03,1
2025-01-08T01:20:00+00:00,XAUUSD,2618.46,2618.58,2618.46,1
2025-01-08T01:25:00+00:00,XAUUSD,2618.49,2618.6099999999997,2618.49,1
2025-01-08T01:30:00+00:00,XAUUSD,2617.1200000000003,2617.2400000000002,2617.1200000000003,1
2025-01-08T01:35:00+00:00,XAUUSD,2617.15,2617.27,2617.15,1
2025-01-08T01:40:00+00:00,XAUUSD,2618.58,2618.7,2618.58,1
2025-01-08T01:45:00+00:00,XAUUSD,2618.6099999999997,2618.7299999999996,2618.6099999999997,1
2025-01-08T01:50:00+00:00,XAUUSD,2617.2400000000002,2617.36,2617.2400000000002,1
2025-01-08T01:55:00+00:00,XAUUSD,2617.27,2617.39,2617.27,1
